Unnamed: 0,name,full_name,age,height,nationality,place_of_birth,price,max_price,position,shirt_nr,foot,club,contract_expires,joined_club,player_agent,outfitter,league
0.00038299502106472615,1,1,0.5199999999999999,0.5116279069767442,1,1,0.03319905542436449,0.02987873484185523,1,0.173469387755102,2,1,1,1,1,1,1
0.0007659900421294523,2,2,0.7999999999999999,0.5813953488372086,2,2,0.0012501736352271149,0.02987873484185523,1,0.32653061224489793,2,1,2,2,2,2,1
0.003063960168517809,3,3,0.19999999999999996,0.18604651162790686,3,3,0.08320600083344909,0.07488436054506813,2,0.2040816326530612,1,1,3,3,3,1,1
0.005361930294906166,4,4,0.12,0.3255813953488369,4,4,0.055424364495068754,0.0498812351543943,3,0.31632653061224486,1,1,4,4,2,1,1
0.009191880505553428,5,5,0.5599999999999999,0.720930232558139,5,5,0.09987498263647729,0.15989498687335918,1,0.1530612244897959,2,2,1,5,4,3,1
0.00995787054768288,6,6,0.07999999999999996,0.6976744186046506,6,6,0.04431170995971662,0.039879984998124764,1,0.3571428571428571,2,2,4,6,5,1,1
0.010340865568747606,7,4,0.5199999999999999,0.6976744186046506,7,7,0.01097374635366023,0.019877484685585697,1,0.12244897959183672,2,2,3,7,6,1,1
0.01187284565300651,8,7,0.24,0.6744186046511622,8,8,0.12210029170718155,0.1098887360920115,4,0.13265306122448978,2,2,4,8,7,1,1
0.012255840674071237,9,8,0.84,0.41860465116279055,9,9,0.013751909987498263,0.19989998749843732,4,0.05102040816326531,2,2,5,9,8,1,1
0.014170815779394868,10,9,0.64,0.3488372093023253,3,10,0.04431170995971662,0.19989998749843732,5,0.2755102040816326,2,2,5,10,9,3,1
0.016468785905783226,11,10,0.4,0.6511627906976738,10,7,0.13876927351020973,0.14989373671708964,6,0.11224489795918367,2,2,5,11,10,3,1
0.01685178092684795,12,11,0.07999999999999996,0.558139534883721,11,11,0.08320600083344909,0.07488436054506813,6,0.2959183673469387,2,2,4,12,2,1,1
0.019149751053236307,13,12,0.15999999999999992,0.44186046511627897,11,7,0.15543825531323793,0.13989248656082012,7,0.3061224489795918,1,2,6,13,2,3,1
0.02068173113749521,14,4,0.12,0.41860465116279055,12,12,0.055424364495068754,0.0498812351543943,8,0.26530612244897955,2,2,7,14,11,1,1
0.021830716200689392,15,13,0.44000000000000006,0.6511627906976738,13,13,0.027642728156688428,0.024878109763720464,1,0.2959183673469387,2,3,1,1,2,1,1
0.02297970126388357,16,14,0.24,0.604651162790697,14,14,0.11098763717182941,0.09988748593574197,4,0.14285714285714282,1,3,4,4,12,1,1
0.023362696284948296,17,15,0.4,0.604651162790697,2,15,0.055424364495068754,0.08988623577947243,4,0.1530612244897959,2,3,5,15,10,1,1
0.024128686327077747,18,4,0.31999999999999995,0.39534883720930214,15,16,0.13876927351020973,0.15989498687335918,2,0.020408163265306124,1,3,3,16,10,3,1
0.0248946763692072,19,16,0.2799999999999999,0.5813953488372086,16,17,0.13876927351020973,0.12489061132641581,5,0.173469387755102,2,3,1,17,13,1,1
0.026043661432401378,20,17,0.5199999999999999,0.3720930232558137,17,18,0.04986803722739269,0.05488186023252906,3,0.24489795918367346,2,3,5,18,7,3,1
0.027575641516660282,21,18,0.19999999999999996,0.16279069767441845,18,19,0.14988192804556189,0.14989373671708964,9,0.2040816326530612,1,3,8,1,14,1,1
